MUNIC_RES,ANO,POPULACAO
ES,2011,10932
ES,2011,15848
ES,2011,10818
ES,2011,143509
ES,2011,13721
ES,2011,34412
ES,2011,14422
ES,2011,11198
ES,2011,25880
ES,2011,17894
ES,2011,18298
ES,2011,14452
ES,2011,46263
ES,2011,21636
ES,2011,23935
ES,2011,24093
ES,2011,18364
ES,2011,7034
ES,2011,10373
ES,2011,17623
ES,2011,11330
ES,2011,12223
ES,2011,34591
ES,2011,21916
ES,2011,8036
ES,2011,32264
ES,2011,10403
ES,2011,110454
ES,2011,11341
ES,2011,24271
ES,2011,19265
ES,2011,20776
ES,2011,8699
ES,2011,13827
ES,2011,330526
RJ,2011,173370
RJ,2011,114250
RJ,2011,95260
RJ,2011,25539
RJ,2011,35546
RJ,2011,190787
RJ,2011,54713
RJ,2011,14840
RJ,2011,468087
RJ,2011,12601
RJ,2011,17599
RJ,2011,20571
RJ,2011,10976
RJ,2011,14174
RJ,2011,22892
RJ,2011,96542
RJ,2011,7455
RJ,2011,212433
RJ,2011,5299
RJ,2011,17981
RJ,2011,26827
RJ,2011,15079
RJ,2011,182748
RJ,2011,38147
RJ,2011,26469
RJ,2011,296565
RJ,2011,26637
RJ,2011,17899
RJ,2011,20747
RJ,2011,120938
RJ,2011,56001
RJ,2011,17517
RJ,2011,8633
RJ,2011,6355949
RJ,2011,10310
RJ,2011,40735
RJ,2011,41371
RJ,2011,37601
RJ,2011,7049
RJ,2011,20398
RJ,2011,8933
RJ,2011,21356
RJ,2011,14956
RJ,2011,165716
RJ,2011,10309
RJ,2011,77851
RJ,2011,72268
RJ,2011,9600
RJ,2011,34638
RJ,2011,259012
SP,2011,33821
SP,2011,3548
SP,2011,32452
SP,2011,17354
SP,2011,5630
SP,2011,34681
SP,2011,3837
SP,2011,15617
SP,2011,4090
SP,2011,4692
SP,2011,3013
SP,2011,212791
SP,2011,5715
SP,2011,66246
SP,2011,4348
SP,2011,55348
SP,2011,22434
SP,2011,5739
SP,2011,4413
SP,2011,25040
SP,2011,17535
SP,2011,182526
SP,2011,6128
SP,2011,2484
SP,2011,210673
SP,2011,119968
SP,2011,7887
SP,2011,3704
SP,2011,10601
SP,2011,45026
SP,2011,1806
SP,2011,95750
SP,2011,127778
SP,2011,14255
SP,2011,4987
SP,2011,11501
SP,2011,83430
SP,2011,10263
SP,2011,3141
SP,2011,6652
SP,2011,31852
SP,2011,35228
SP,2011,5275
SP,2011,7700
SP,2011,112730
SP,2011,28826
SP,2011,20435
SP,2011,56888
SP,2011,346077
SP,2011,75052
SP,2011,10780
SP,2011,48997
SP,2011,7122
SP,2011,109836
SP,2011,13728
SP,2011,10968
SP,2011,9792
SP,2011,49385
SP,2011,3598
SP,2011,4309
SP,2011,14632
SP,2011,2321
SP,2011,128789
SP,2011,148411
SP,2011,21787
SP,2011,18635
SP,2011,15539
SP,2011,4083
SP,2011,4343
SP,2011,30313
SP,2011,18551
SP,2011,16670
SP,2011,28307
SP,2011,9814
SP,2011,23571
SP,2011,5595
SP,2011,1090386
SP,2011,48061
SP,2011,4567
SP,2011,12221
SP,2011,29931
SP,2011,2673
SP,2011,46136
SP,2011,17785
SP,2011,49122
SP,2011,102523
SP,2011,11821
SP,2011,28423
SP,2011,2616
SP,2011,18238
SP,2011,113356
SP,2011,17716
SP,2011,40393
SP,2011,15744
SP,2011,7193
SP,2011,17426
SP,2011,25425
SP,2011,16395
SP,2011,21348
SP,2011,4956
SP,2011,3881
SP,2011,7202
SP,2011,2249
SP,2011,77312
SP,2011,21773
SP,2011,31220
SP,2011,11146
SP,2011,24933
SP,2011,2092
SP,2011,8610
SP,2011,43470
SP,2011,12234
SP,2011,8284
SP,2011,6279
SP,2011,14680
SP,2011,15920
SP,2011,16158
SP,2011,42017
SP,2011,4288
SP,2011,8205
SP,2011,9537
SP,2011,15344
SP,2011,64931
SP,2011,5542
SP,2011,1574
SP,2011,1720
SP,2011,2987
SP,2011,12982
SP,2011,2807
SP,2011,321012
SP,2011,2707
SP,2011,6947
SP,2011,43112
SP,2011,4240
SP,2011,10658
SP,2011,10796
SP,2011,4576
SP,2011,10782
SP,2011,5442
SP,2011,37619
SP,2011,17866
SP,2011,19931
SP,2011,8400
SP,2011,10063
SP,2011,1968
SP,2011,6411
SP,2011,30732
SP,2011,26147
SP,2011,112675
SP,2011,14901
SP,2011,35824
SP,2011,7012
SP,2011,4790
SP,2011,8751
SP,2011,10146
SP,2011,6392
SP,2011,6631
SP,2011,11008
SP,2011,6804
SP,2011,53660
SP,2011,71742
SP,2011,7515
SP,2011,7657
SP,2011,28108
SP,2011,8873
SP,2011,28950
SP,2011,25146
SP,2011,205808
SP,2011,3892
SP,2011,13749
SP,2011,4279
SP,2011,14323
SP,2011,7323
SP,2011,7815
SP,2011,17778
SP,2011,24236
SP,2011,14582
SP,2011,3293
SP,2011,3229
SP,2011,145822
SP,2011,88129
SP,2011,68934
SP,2011,3904
SP,2011,40228
SP,2011,14564
SP,2011,12312
SP,2011,4397
SP,2011,48040
SP,2011,15614
SP,2011,103028
SP,2011,18253
SP,2011,15731
SP,2011,7553
SP,2011,155589
SP,2011,38882
SP,2011,6605
SP,2011,71989
SP,2011,17221
SP,2011,45441
SP,2011,47076
SP,2011,132494
SP,2011,3151
SP,2011,11873
SP,2011,4174
SP,2011,33074
SP,2011,4451
SP,2011,2845
SP,2011,373713
SP,2011,18859
SP,2011,19149
SP,2011,28912
SP,2011,4833
SP,2011,25490
SP,2011,9060
SP,2011,92601
SP,2011,61919
SP,2011,278093
SP,2011,71853
SP,2011,82887
SP,2011,2138
SP,2011,2257
SP,2011,11603
SP,2011,5089
SP,2011,4363
SP,2011,2700
SP,2011,16298
SP,2011,7685
SP,2011,3184
SP,2011,9048
SP,2011,4898
SP,2011,13358
SP,2011,218229
SP,2011,2107
SP,2011,24363
SP,2011,77173
SP,2011,4708
SP,2011,3842
SP,2011,1883
SP,2011,20561
SP,2011,12087
SP,2011,20455
SP,2011,2838
SP,2011,27602
SP,2011,17124
SP,2011,66345
SP,2011,138245
SP,2011,3279
SP,2011,46875
SP,2011,22002
SP,2011,18884
SP,2011,4062
SP,2011,29400
SP,2011,11912
SP,2011,4323
SP,2011,4203
SP,2011,2741
SP,2011,6657
SP,2011,16568
SP,2011,10766
SP,2011,4352
SP,2011,8609
SP,2011,2086
SP,2011,1136
SP,2011,9453
SP,2011,19346
SP,2011,3146
SP,2011,36913
SP,2011,6856
SP,2011,4163
SP,2011,2649
SP,2011,50332
SP,2011,40071
SP,2011,2536
SP,2011,31015
SP,2011,103739
SP,2011,8568
SP,2011,7851
SP,2011,13281
SP,2011,11201
SP,2011,9528
SP,2011,21224
SP,2011,14655
SP,2011,42483
SP,2011,17418
SP,2011,5934
SP,2011,17985
SP,2011,3830
SP,2011,10825
SP,2011,5648
SP,2011,18508
SP,2011,6419
SP,2011,1779
SP,2011,8598
SP,2011,41872
SP,2011,5794
SP,2011,15755
SP,2011,42045
SP,2011,2947
SP,2011,10283
SP,2011,58808
SP,2011,24957
SP,2011,7549
SP,2011,60412
SP,2011,5338
SP,2011,52298
SP,2011,26595
SP,2011,13268
SP,2011,3542
SP,2011,14024
SP,2011,25252
SP,2011,367290
SP,2011,28520
SP,2011,22905
SP,2011,10668
SP,2011,70482
SP,2011,35626
SP,2011,4524
SP,2011,3217
SP,2011,5443
SP,2011,20102
SP,2011,3465
SP,2011,41055
SP,2011,4116
SP,2011,4206
SP,2011,8455
SP,2011,49153
SP,2011,51705
SP,2011,15587
SP,2011,17720
SP,2011,4649
SP,2011,4109
SP,2011,41474
SP,2011,209025
SP,2011,37954
SP,2011,36025
SP,2011,3281
SP,2011,12887
SP,2011,11478
SP,2011,28807
SP,2011,7522
SP,2011,54301
SP,2011,12204
SP,2011,18042
SP,2011,4443
SP,2011,2185
SP,2011,612340
SP,2011,6085
SP,2011,3445
SP,2011,9911
SP,2011,187638
SP,2011,10730
SP,2011,19343
SP,2011,2760
SP,2011,5238
SP,2011,2392
SP,2011,5520
SP,2011,10664
SP,2011,4851
SP,2011,8814
SP,2011,3746
SP,2011,14401
SP,2011,5734
SP,2011,30268
SP,2011,44152
SP,2011,29449
SP,2011,5470
SP,2011,2834
SP,2011,26505
SP,2011,24049
SP,2011,1453
SP,2011,20454
SP,2011,6346
SP,2011,20844
SP,2011,7680
SP,2011,5927
SP,2011,6499
SP,2011,4313
SP,2011,419509
SP,2011,10477
SP,2011,224173
SP,2011,2788
SP,2011,84119
SP,2011,2559
SP,2011,1789
SP,2011,2098
SP,2011,46891
SP,2011,8432
SP,2011,4072
SP,2011,52040
SP,2011,412076
SP,2011,636876
SP,2011,10395
SP,2011,38480
SP,2011,31501
SP,2011,11316119
SP,2011,31951
SP,2011,7222
SP,2011,79757
SP,2011,12072
SP,2011,14398
SP,2011,9121
SP,2011,3614
SP,2011,26582
SP,2011,111257
SP,2011,12951
SP,2011,15647
SP,2011,5824
SP,2011,36992
SP,2011,593776
SP,2011,7441
SP,2011,3429
SP,2011,11430
SP,2011,14817
SP,2011,11086
SP,2011,5916
SP,2011,5443
SP,2011,22418
SP,2011,24168
SP,2011,7970
SP,2011,12722
SP,2011,2727
SP,2011,54136
SP,2011,22315
SP,2011,5204
SP,2011,13050
SP,2011,108393
SP,2011,4769
SP,2011,21493
SP,2011,8563
SP,2011,2640
SP,2011,2263
SP,2011,9368
SP,2011,1557
SP,2011,6005
SP,2011,63487
SP,2011,14345
SP,2011,1933
SP,2011,1949
SP,2011,5372
SP,2011,4448
SP,2011,1618
SP,2011,8837
SP,2011,1240
SP,2011,12782
SP,2011,11223
SP,2011,22884
SP,2011,8942
SP,2011,39494
SP,2011,17400
SP,2011,7050
SP,2011,85387
SP,2011,2365
SP,2011,12108
PR,2011,7727
PR,2011,6328
PR,2011,8351
PR,2011,4100
PR,2011,20615
PR,2011,13736
PR,2011,10135
PR,2011,10363
PR,2011,5504
PR,2011,17438
PR,2011,2864
PR,2011,20530
PR,2011,2861
PR,2011,18870
PR,2011,7347
PR,2011,121924
PR,2011,105588
PR,2011,26007
PR,2011,3515
PR,2011,13445
PR,2011,2420
PR,2011,16225
PR,2011,33003
PR,2011,24780
PR,2011,3906
PR,2011,32066
PR,2011,12545
PR,2011,2728
PR,2011,3903
PR,2011,15083
PR,2011,15892
PR,2011,4523
PR,2011,2738
PR,2011,6537
PR,2011,7872
PR,2011,3769
PR,2011,6591
PR,2011,3286
PR,2011,7758
PR,2011,5700
PR,2011,3157
PR,2011,2712
PR,2011,14933
PR,2011,4263
PR,2011,8100
PR,2011,23974
PR,2011,15270
PR,2011,4054
PR,2011,4352
PR,2011,7186
PR,2011,87710
PR,2011,16491
PR,2011,15045
PR,2011,12963
PR,2011,18549
PR,2011,15016
PR,2011,13737
PR,2011,289340
PR,2011,67353
PR,2011,10186
PR,2011,11142
PR,2011,16983
PR,2011,11078
PR,2011,19613
PR,2011,70922
PR,2011,11180
PR,2011,17156
PR,2011,22452
PR,2011,8312
PR,2011,3650
PR,2011,16352
PR,2011,46934
PR,2011,7256
PR,2011,21630
PR,2011,3930
PR,2011,4270
PR,2011,20431
PR,2011,18069
PR,2011,3140
PR,2011,1764541
PR,2011,14002
PR,2011,5472
PR,2011,3499
PR,2011,5039
PR,2011,36501
PR,2011,7544
PR,2011,5832
PR,2011,6082
PR,2011,13893
PR,2011,1945
PR,2011,3972
PR,2011,4623
PR,2011,3435
PR,2011,16369
PR,2011,4792
PR,2011,5899
PR,2011,8236
PR,2011,5032
PR,2011,4711
PR,2011,11148
PR,2011,2552
PR,2011,7448
PR,2011,255900
PR,2011,6377
PR,2011,79850
PR,2011,5347
PR,2011,13652
PR,2011,3299
PR,2011,28962
PR,2011,7459
PR,2011,6530
PR,2011,30861
PR,2011,6220
PR,2011,7959
PR,2011,3878
PR,2011,2225
PR,2011,5159
PR,2011,14381
PR,2011,168349
PR,2011,7839
PR,2011,32467
PR,2011,5883
PR,2011,28928
PR,2011,6081
PR,2011,8747
PR,2011,2233
PR,2011,11413
PR,2011,28759
PR,2011,10942
PR,2011,2994
PR,2011,4306
PR,2011,14215
PR,2011,14869
PR,2011,2550
PR,2011,56503
PR,2011,10568
PR,2011,4553
PR,2011,9195
PR,2011,6734
PR,2011,10637
PR,2011,3517
PR,2011,12886
PR,2011,31782
PR,2011,7560
PR,2011,3027
PR,2011,4926
PR,2011,39083
PR,2011,12325
PR,2011,32747
PR,2011,20315
PR,2011,6413
PR,2011,4904
PR,2011,8610
PR,2011,12221
PR,2011,1401
PR,2011,8938
PR,2011,10819
PR,2011,3416
PR,2011,7604
PR,2011,6634
PR,2011,4465
PR,2011,45137
PR,2011,6308
PR,2011,30835
PR,2011,4123
PR,2011,3911
PR,2011,5295
PR,2011,21328
PR,2011,4427
PR,2011,511279
PR,2011,7298
PR,2011,5122
PR,2011,4613
PR,2011,13002
PR,2011,13870
PR,2011,32755
PR,2011,3076
PR,2011,16994
PR,2011,13177
PR,2011,47266
PR,2011,8848
PR,2011,10219
PR,2011,362329
PR,2011,6288
PR,2011,5669
PR,2011,13919
PR,2011,4929
PR,2011,4603
PR,2011,16212
PR,2011,29831
PR,2011,3766
PR,2011,8715
PR,2011,42124
PR,2011,5080
PR,2011,2314
PR,2011,1855
PR,2011,10478
PR,2011,12546
PR,2011,15753
PR,2011,3693
PR,2011,11730
PR,2011,7234
PR,2011,26684
PR,2011,5086
PR,2011,8135
PR,2011,11206
PR,2011,13060
PR,2011,5521
PR,2011,3931
PR,2011,7665
PR,2011,10376
PR,2011,7239
PR,2011,2825
PR,2011,23240
PR,2011,43508
PR,2011,32232
PR,2011,14699
PR,2011,28907
PR,2011,11929
PR,2011,10338
PR,2011,141477
PR,2011,2822
PR,2011,82039
PR,2011,4882
PR,2011,73148
PR,2011,5463
PR,2011,6940
PR,2011,13635
PR,2011,5681
PR,2011,10280
PR,2011,6716
PR,2011,11347
PR,2011,6215
PR,2011,2630
PR,2011,30347
PR,2011,23561
PR,2011,32391
PR,2011,2845
PR,2011,4103
PR,2011,13619
PR,2011,314518
PR,2011,14060
PR,2011,4536
PR,2011,3622
PR,2011,2529
PR,2011,4018
PR,2011,3456
PR,2011,10840
PR,2011,48933
PR,2011,4820
PR,2011,7069
PR,2011,3816
PR,2011,30854
PR,2011,11752
PR,2011,5037
PR,2011,17229
PR,2011,4155
PR,2011,3937
PR,2011,2827
PR,2011,16363
PR,2011,14216
PR,2011,6801
PR,2011,25264
PR,2011,7356
PR,2011,10661
PR,2011,13462
PR,2011,14176
PR,2011,3318
PR,2011,13652
PR,2011,3909
PR,2011,58511
PR,2011,11377
PR,2011,9025
PR,2011,5512
PR,2011,6149
PR,2011,4327
PR,2011,5150
PR,2011,13761
PR,2011,3757
PR,2011,3614
PR,2011,8055
PR,2011,10552
PR,2011,23638
PR,2011,1797
PR,2011,8730
PR,2011,13242
PR,2011,3910
PR,2011,11336
PR,2011,12356
PR,2011,3601
PR,2011,5220
PR,2011,42920
PR,2011,2716
PR,2011,2379
PR,2011,18972
PR,2011,5276
PR,2011,6389
PR,2011,11306
PR,2011,10553
PR,2011,5898
PR,2011,11397
PR,2011,13803
PR,2011,9068
PR,2011,5512
PR,2011,5998
PR,2011,6476
PR,2011,3810
PR,2011,2100
PR,2011,41617
PR,2011,25872
PR,2011,6431
PR,2011,10221
PR,2011,2473
PR,2011,8632
PR,2011,5373
PR,2011,6726
PR,2011,5061
PR,2011,18463
PR,2011,4555
PR,2011,5763
PR,2011,15676
PR,2011,18643
PR,2011,3354
PR,2011,12458
PR,2011,4696
PR,2011,14712
PR,2011,5802
PR,2011,10444
PR,2011,70535
PR,2011,15864
PR,2011,15331
PR,2011,16795
PR,2011,19414
PR,2011,14712
PR,2011,120934
PR,2011,8704
PR,2011,11825
PR,2011,6460
PR,2011,8671
PR,2011,7996
PR,2011,13717
PR,2011,21479
PR,2011,101443
PR,2011,53059
PR,2011,2474
PR,2011,11441
PR,2011,19278
PR,2011,10106
PR,2011,8921
PR,2011,7814
PR,2011,3162
PR,2011,5706
PR,2011,3951
PR,2011,5975
SC,2011,2644
SC,2011,17151
SC,2011,9440
SC,2011,6971
SC,2011,2417
SC,2011,9453
SC,2011,1998
SC,2011,6323
SC,2011,5210
SC,2011,8497
SC,2011,3213
SC,2011,9683
SC,2011,4196
SC,2011,61817
SC,2011,7821
SC,2011,3503
SC,2011,2257
SC,2011,7449
SC,2011,3291
SC,2011,5555
SC,2011,8614
SC,2011,2886
SC,2011,1860
SC,2011,6026
SC,2011,2639
SC,2011,10434
SC,2011,312635
SC,2011,3303
SC,2011,4420
SC,2011,2563
SC,2011,2131
SC,2011,9017
SC,2011,29351
SC,2011,3478
SC,2011,2814
SC,2011,107764
SC,2011,71334
SC,2011,6209
SC,2011,3381
SC,2011,2733
SC,2011,11757
SC,2011,7440
SC,2011,9295
SC,2011,33073
SC,2011,10726
SC,2011,52853
SC,2011,20919
SC,2011,9653
SC,2011,4346
SC,2011,2766
SC,2011,3542
SC,2011,2778
SC,2011,186337
SC,2011,69048
SC,2011,10189
SC,2011,2464
SC,2011,14613
SC,2011,193989
SC,2011,10643
SC,2011,1887
SC,2011,37878
SC,2011,8597
SC,2011,14855
SC,2011,3753
SC,2011,3645
SC,2011,3031
SC,2011,4359
SC,2011,10653
SC,2011,1587
SC,2011,427298
SC,2011,2592
SC,2011,34677
SC,2011,2436
SC,2011,3414
SC,2011,15021
SC,2011,6246
SC,2011,10457
SC,2011,4925
SC,2011,1945
SC,2011,3357
SC,2011,17448
SC,2011,11540
SC,2011,40514
SC,2011,5743
SC,2011,2754
SC,2011,8450
SC,2011,6850
SC,2011,7245
SC,2011,4227
SC,2011,9595
SC,2011,2081
SC,2011,10503
SC,2011,6401
SC,2011,20395
SC,2011,186127
SC,2011,47327
SC,2011,15518
SC,2011,15218
SC,2011,22462
SC,2011,4030
SC,2011,10585
SC,2011,17496
SC,2011,145782
SC,2011,1749
SC,2011,27247
SC,2011,520905
SC,2011,4731
SC,2011,2143
SC,2011,2201
SC,2011,156665
SC,2011,1484
SC,2011,6077
SC,2011,14426
SC,2011,11850
SC,2011,3337
SC,2011,4632
SC,2011,10628
SC,2011,1821
SC,2011,53141
SC,2011,3290
SC,2011,7523
SC,2011,6471
SC,2011,22376
SC,2011,2169
SC,2011,14837
SC,2011,2811
SC,2011,6994
SC,2011,2495
SC,2011,4054
SC,2011,10347
SC,2011,9347
SC,2011,8346
SC,2011,4332
SC,2011,4268
SC,2011,12370
SC,2011,2724
SC,2011,21498
SC,2011,16517
SC,2011,2265
SC,2011,1741
SC,2011,2352
SC,2011,7732
SC,2011,16019
SC,2011,18013
SC,2011,4026
SC,2011,4400
SC,2011,4093
SC,2011,2970
SC,2011,6110
SC,2011,16638
SC,2011,3180
SC,2011,4708
SC,2011,2670
SC,2011,28192
SC,2011,4873
SC,2011,3310
SC,2011,11068
SC,2011,15011
SC,2011,7266
SC,2011,1711
SC,2011,15084
SC,2011,2283
SC,2011,2770
SC,2011,10211
SC,2011,2757
SC,2011,6145
SC,2011,6167
SC,2011,7118
SC,2011,10388
SC,2011,61931
SC,2011,4456
SC,2011,2438
SC,2011,4813
SC,2011,10964
SC,2011,5479
SC,2011,7386
SC,2011,3943
SC,2011,4332
SC,2011,10575
SC,2011,15831
SC,2011,2367
SC,2011,2070
SC,2011,8073
SC,2011,8762
SC,2011,2857
SC,2011,1448
SC,2011,2642
SC,2011,75520
SC,2011,2992
SC,2011,10363
SC,2011,5051
SC,2011,9488
SC,2011,43305
SC,2011,6055
SC,2011,27135
SC,2011,3457
SC,2011,7019
SC,2011,24964
SC,2011,13685
SC,2011,9188
SC,2011,21964
SC,2011,11178
SC,2011,3205
SC,2011,1896
SC,2011,36612
SC,2011,9070
SC,2011,16971
SC,2011,3282
SC,2011,26894
SC,2011,2740
SC,2011,17337
SC,2011,8668
SC,2011,1748
SC,2011,31533
SC,2011,5307
SC,2011,37344
SC,2011,7219
SC,2011,6889
SC,2011,6457
SC,2011,6612
SC,2011,97833
SC,2011,4622
SC,2011,11929
SC,2011,2874
SC,2011,10734
SC,2011,2479
SC,2011,3533
SC,2011,2776
SC,2011,4765
SC,2011,6287
SC,2011,47618
SC,2011,5184
SC,2011,3627
SC,2011,44643
SC,2011,4122
SC,2011,25933
RS,2011,3717
RS,2011,16666
RS,2011,7221
RS,2011,6935
RS,2011,77140
RS,2011,4220
RS,2011,2054
RS,2011,7856
RS,2011,1826
RS,2011,2924
RS,2011,6401
RS,2011,7317
RS,2011,1224
RS,2011,6054
RS,2011,12827
RS,2011,3676
RS,2011,6523
RS,2011,7930
RS,2011,13627
RS,2011,12742
RS,2011,18418
RS,2011,10223
RS,2011,7042
RS,2011,3648
RS,2011,116944
RS,2011,5768
RS,2011,6525
RS,2011,7046
RS,2011,5339
RS,2011,4022
RS,2011,12628
RS,2011,1972
RS,2011,2378
RS,2011,11117
RS,2011,2275
RS,2011,108481
RS,2011,2109
RS,2011,6574
RS,2011,2439
RS,2011,2436
RS,2011,2772
RS,2011,11482
RS,2011,11966
RS,2011,2290
RS,2011,7662
RS,2011,6817
RS,2011,2189
RS,2011,3664
RS,2011,4701
RS,2011,20413
RS,2011,33617
RS,2011,13551
RS,2011,83517
RS,2011,4876
RS,2011,4934
RS,2011,5032
RS,2011,62947
RS,2011,2600
RS,2011,6520
RS,2011,3253
RS,2011,6049
RS,2011,5491
RS,2011,5363
RS,2011,3472
RS,2011,30216
RS,2011,6493
RS,2011,39660
RS,2011,53399
RS,2011,1796
RS,2011,42926
RS,2011,3147
RS,2011,3951
RS,2011,2642
RS,2011,59445
RS,2011,7382
RS,2011,1584
RS,2011,8668
RS,2011,3019
RS,2011,9256
RS,2011,441332
RS,2011,2953
RS,2011,4467
RS,2011,2403
RS,2011,10422
RS,2011,13337
RS,2011,9349
RS,2011,35732
RS,2011,3448
RS,2011,4011
RS,2011,5975
RS,2011,4978
RS,2011,12959
RS,2011,4897
RS,2011,2417
RS,2011,3510
RS,2011,6557
RS,2011,9747
RS,2011,1523
RS,2011,2439
RS,2011,7696
RS,2011,1713
RS,2011,3904
RS,2011,2815
RS,2011,14000
RS,2011,7330
RS,2011,2823
RS,2011,62474
RS,2011,2110
RS,2011,4679
RS,2011,3150
RS,2011,2822
RS,2011,3054
RS,2011,2142
RS,2011,3283
RS,2011,14443
RS,2011,2544
RS,2011,38782
RS,2011,3363
RS,2011,5236
RS,2011,2023
RS,2011,20663
RS,2011,24604
RS,2011,1481
RS,2011,3049
RS,2011,2966
RS,2011,96757
RS,2011,3089
RS,2011,6746
RS,2011,5126
RS,2011,7779
RS,2011,3172
RS,2011,3235
RS,2011,15241
RS,2011,3624
RS,2011,2759
RS,2011,2588
RS,2011,6660
RS,2011,2540
RS,2011,12440
RS,2011,27391
RS,2011,1992
RS,2011,10662
RS,2011,6970
RS,2011,4544
RS,2011,29003
RS,2011,3201
RS,2011,5822
RS,2011,8425
RS,2011,1670
RS,2011,16127
RS,2011,16947
RS,2011,2248
RS,2011,3994
RS,2011,1587
RS,2011,23026
RS,2011,8048
RS,2011,4300
RS,2011,2954
RS,2011,18398
RS,2011,4896
RS,2011,4374
RS,2011,4701
RS,2011,7172
RS,2011,4049
RS,2011,19364
RS,2011,79160
RS,2011,4091
RS,2011,3026
RS,2011,6566
RS,2011,2259
RS,2011,1936
RS,2011,7989
RS,2011,3437
RS,2011,2318
RS,2011,38036
RS,2011,2565
RS,2011,4089
RS,2011,2130
RS,2011,4065
RS,2011,2519
RS,2011,3620
RS,2011,27766
RS,2011,11396
RS,2011,4129
RS,2011,3562
RS,2011,8335
RS,2011,19515
RS,2011,2678
RS,2011,6240
RS,2011,1596
RS,2011,27495
RS,2011,72338
RS,2011,2489
RS,2011,7646
RS,2011,5720
RS,2011,1629
RS,2011,5494
RS,2011,4716
RS,2011,7078
RS,2011,6875
RS,2011,2537
RS,2011,36979
RS,2011,5060
RS,2011,3771
RS,2011,2190
RS,2011,4055
RS,2011,5076
RS,2011,2472
RS,2011,1782
RS,2011,4855
RS,2011,7655
RS,2011,4842
RS,2011,1532
RS,2011,3107
RS,2011,59812
RS,2011,2774
RS,2011,3156
RS,2011,6245
RS,2011,12160
RS,2011,4796
RS,2011,2998
RS,2011,1817
RS,2011,16053
RS,2011,1715
RS,2011,12017
RS,2011,3215
RS,2011,4060
RS,2011,8918
RS,2011,1940
RS,2011,3191
RS,2011,2741
RS,2011,4722
RS,2011,2455
RS,2011,6345
RS,2011,19211
RS,2011,23175
RS,2011,2416
RS,2011,3367
RS,2011,3878
RS,2011,3865
RS,2011,2267
RS,2011,1751
RS,2011,3987
RS,2011,4198
RS,2011,10978
RS,2011,34170
RS,2011,6919
RS,2011,38477
RS,2011,9812
RS,2011,6873
RS,2011,7346
RS,2011,3532
RS,2011,5183
RS,2011,6046
RS,2011,186083
RS,2011,2201
RS,2011,2188
RS,2011,7789
RS,2011,3957
RS,2011,328865
RS,2011,2514
RS,2011,2110
RS,2011,4452
RS,2011,4522
RS,2011,12710
RS,2011,2712
RS,2011,19874
RS,2011,10465
RS,2011,2020
RS,2011,3854
RS,2011,1729
RS,2011,1413094
RS,2011,5338
RS,2011,2523
RS,2011,1806
RS,2011,10510
RS,2011,1851
RS,2011,6158
RS,2011,1992
RS,2011,4114
RS,2011,22946
RS,2011,1777
RS,2011,2712
RS,2011,3659
RS,2011,10328
RS,2011,2145
RS,2011,15869
RS,2011,3533
RS,2011,198049
RS,2011,37577
RS,2011,4350
RS,2011,10362
RS,2011,5743
RS,2011,2522
RS,2011,19611
RS,2011,10235
RS,2011,5473
RS,2011,7158
RS,2011,39604
RS,2011,2591
RS,2011,2844
RS,2011,11907
RS,2011,6827
RS,2011,15422
RS,2011,8738
RS,2011,1651
RS,2011,119199
RS,2011,262369
RS,2011,6066
RS,2011,8213
RS,2011,81821
RS,2011,68862
RS,2011,1729
RS,2011,30813
RS,2011,49005
RS,2011,76239
RS,2011,2134
RS,2011,39889
RS,2011,11097
RS,2011,1986
RS,2011,13933
RS,2011,14339
RS,2011,2444
RS,2011,61426
RS,2011,2934
RS,2011,19135
RS,2011,20600
RS,2011,60452
RS,2011,4711
RS,2011,2580
RS,2011,2767
RS,2011,2699
RS,2011,2179
RS,2011,2185
RS,2011,25635
RS,2011,6893
RS,2011,2108
RS,2011,3305
RS,2011,43067
RS,2011,34393
RS,2011,20191
RS,2011,5731
RS,2011,3198
RS,2011,7429
RS,2011,5675
RS,2011,6301
RS,2011,1894
RS,2011,2874
RS,2011,16321
RS,2011,23735
RS,2011,3596
RS,2011,2171
RS,2011,2649
RS,2011,1965
RS,2011,8448
RS,2011,21525
RS,2011,10863
RS,2011,2996
RS,2011,7069
RS,2011,4935
RS,2011,2806
RS,2011,5222
RS,2011,14511
RS,2011,2249
RS,2011,6205
RS,2011,5895
RS,2011,2107
RS,2011,3819
RS,2011,2425
RS,2011,10058
RS,2011,14317
RS,2011,30069
RS,2011,4175
RS,2011,19640
RS,2011,10440
RS,2011,16655
RS,2011,54783
RS,2011,26108
RS,2011,2970
RS,2011,5352
RS,2011,13672
RS,2011,27743
RS,2011,2746
RS,2011,6382
RS,2011,2934
RS,2011,34946
RS,2011,42395
RS,2011,2312
RS,2011,2833
RS,2011,10271
RS,2011,23695
RS,2011,2890
RS,2011,4363
RS,2011,23912
RS,2011,5777
RS,2011,5867
RS,2011,4402
RS,2011,1562
RS,2011,22384
RS,2011,3999
RS,2011,8482
RS,2011,3508
RS,2011,2267
RS,2011,1455
RS,2011,2436
RS,2011,125320
RS,2011,61650
RS,2011,3269
RS,2011,11117
RS,2011,1992
RS,2011,66308
RS,2011,23067
RS,2011,1956
RS,2011,5252
RS,2011,5221
RS,2011,3017
RS,2011,2143
RS,2011,4225
RS,2011,4218
